gene_1	gene_2	weight
ENSG00000174332	ENSG00000205639	0.5917860705642907
ENSG00000110799	ENSG00000116213	0.6601468769549743
ENSG00000049167	ENSG00000146909	0.6803276941783399
ENSG00000167676	ENSG00000243725	0.5257516069950849
ENSG00000105135	ENSG00000185567	0.5319095073941721
ENSG00000047578	ENSG00000257335	0.5400072043866216
ENSG00000059588	ENSG00000163689	0.5296112479709875
ENSG00000128596	ENSG00000142449	0.5408961943757677
ENSG00000049167	ENSG00000116478	0.7030766673988358
ENSG00000097096	ENSG00000183066	0.6393710218218579
ENSG00000139233	ENSG00000141540	0.6931684017922978
ENSG00000180815	ENSG00000196539	0.39895428731308746
ENSG00000076242	ENSG00000270181	0.6782110303837997
ENSG00000153789	ENSG00000182957	0.5033984147628553
ENSG00000155087	ENSG00000160049	0.5301575501830031
ENSG00000100889	ENSG00000128159	0.5499013151460209
ENSG00000179044	ENSG00000198561	0.6600070562156756
ENSG00000145362	ENSG00000149328	0.5933809693956726
ENSG00000071626	ENSG00000164070	0.5508782849995787
ENSG00000172340	ENSG00000198083	0.6146811159350044
ENSG00000135535	ENSG00000173253	0.4982800498023732
ENSG00000162300	ENSG00000172456	0.6502086020269405
ENSG00000078114	ENSG00000167306	0.617024553309886
ENSG00000129003	ENSG00000143315	0.6658950624176511
ENSG00000116147	ENSG00000172824	0.4978566110969745
ENSG00000132274	ENSG00000187258	0.5361766556361842
ENSG00000163395	ENSG00000185621	0.45960196372421924
ENSG00000110375	ENSG00000204021	0.6253111460677839
ENSG00000108825	ENSG00000154133	0.6935213023974061
ENSG00000078114	ENSG00000198947	0.6314040813906339
ENSG00000154920	ENSG00000197385	0.7453574486232623
ENSG00000128159	ENSG00000178297	0.5736944279614519
ENSG00000124257	ENSG00000188828	0.7467749675620254
ENSG00000147488	ENSG00000198682	0.5856082308465725
ENSG00000175029	ENSG00000187170	0.38425282768825997
ENSG00000131018	ENSG00000135406	0.6059801702723667
ENSG00000125046	ENSG00000254986	0.5744539234175775
ENSG00000124731	ENSG00000183251	0.5312352924724195
ENSG00000051341	ENSG00000105695	0.6289641337615648
ENSG00000163349	ENSG00000198589	0.6144341798961098
ENSG00000072195	ENSG00000241322	0.6350581682647748
ENSG00000168619	ENSG00000185621	0.4382775915838458
ENSG00000144619	ENSG00000158486	0.6676305144619837
ENSG00000132300	ENSG00000258366	0.6048588046647977
ENSG00000183324	ENSG00000203734	0.6129200443906975
ENSG00000100335	ENSG00000121053	0.6894561047399249
ENSG00000166473	ENSG00000173253	0.5173446479606095
ENSG00000083520	ENSG00000143603	0.5299620265042894
ENSG00000070061	ENSG00000100197	0.6738627072887191
ENSG00000135541	ENSG00000145362	0.589973738738511
ENSG00000070061	ENSG00000091136	0.6881375410201596
ENSG00000116748	ENSG00000127603	0.6068473756330283
ENSG00000091986	ENSG00000179023	0.6158164700076003
ENSG00000124067	ENSG00000184347	0.622167299568563
ENSG00000117154	ENSG00000154133	0.6353254206691065
ENSG00000154646	ENSG00000156162	0.5692987419491167
ENSG00000107731	ENSG00000163380	0.6177292264475853
ENSG00000058453	ENSG00000107959	0.5727221930285209
ENSG00000129255	ENSG00000157796	0.6512691818046324
ENSG00000165970	ENSG00000203734	0.6046675054104224
ENSG00000176208	ENSG00000188086	0.6928359217756874
ENSG00000143669	ENSG00000144935	0.614668978213732
ENSG00000116147	ENSG00000125386	0.5534269178302841
ENSG00000124067	ENSG00000197893	0.6522148734955399
ENSG00000173898	ENSG00000205038	0.5467488929663481
ENSG00000151835	ENSG00000166368	0.6234126296007947
ENSG00000165323	ENSG00000168487	0.5636453931187329
ENSG00000137177	ENSG00000178026	0.6152763987803662
ENSG00000078246	ENSG00000147862	0.5033437802624685
ENSG00000168569	ENSG00000188039	0.5413476348557317
ENSG00000137877	ENSG00000204290	0.5838154579791779
ENSG00000088280	ENSG00000141161	0.6602860733961898
ENSG00000015133	ENSG00000164300	0.57891040499584
ENSG00000125821	ENSG00000143341	0.6122461375439054
ENSG00000070756	ENSG00000122574	0.6072660493869559
ENSG00000137274	ENSG00000141540	0.6042654998607437
ENSG00000186976	ENSG00000204021	0.6242468700158118
ENSG00000064687	ENSG00000156136	0.6367525047477413
ENSG00000142449	ENSG00000155974	0.5585395805118959
ENSG00000125998	ENSG00000135677	0.46755702891806467
ENSG00000164465	ENSG00000178234	0.6492692676060899
ENSG00000119899	ENSG00000129595	0.7432456702466185
ENSG00000176208	ENSG00000182533	0.6952613516677574
ENSG00000128596	ENSG00000148219	0.576784934882058
ENSG00000143952	ENSG00000188038	0.6568141127781536
ENSG00000100220	ENSG00000101928	0.7095093953423137
ENSG00000081307	ENSG00000181555	0.4700276007416868
ENSG00000079308	ENSG00000197454	0.5379832485164674
ENSG00000006788	ENSG00000109063	0.6251804347419154
ENSG00000081248	ENSG00000164708	0.7025633090992832
ENSG00000155970	ENSG00000184860	0.7226406819591512
ENSG00000113407	ENSG00000126337	0.6647145820128467
ENSG00000117154	ENSG00000129255	0.6314670437124481
ENSG00000118260	ENSG00000149926	0.4535134423852313
ENSG00000172766	ENSG00000176040	0.6671538904229052
ENSG00000074803	ENSG00000227057	0.5422672218716161
ENSG00000126467	ENSG00000143382	0.6649048153374553
ENSG00000124942	ENSG00000152457	0.5893861291760388
ENSG00000118729	ENSG00000184445	0.6830123031381717
ENSG00000074803	ENSG00000173517	0.4058050369387739
ENSG00000133742	ENSG00000142449	0.5365483758403293
ENSG00000142973	ENSG00000254402	0.7316297957430721
ENSG00000104687	ENSG00000178234	0.6890341446670393
ENSG00000078674	ENSG00000166997	0.6210337747096676
ENSG00000111199	ENSG00000142197	0.6273912382695919
ENSG00000074803	ENSG00000140534	0.5473672693195623
ENSG00000055483	ENSG00000257335	0.5308508166484799
ENSG00000062282	ENSG00000152061	0.5392898841954202
ENSG00000144229	ENSG00000198445	0.49780662359960903
ENSG00000157800	ENSG00000204301	0.623377257615422
ENSG00000135218	ENSG00000176208	0.6912111932693551
ENSG00000132382	ENSG00000171763	0.5653109811350433
ENSG00000135953	ENSG00000142661	0.5357390258385903
ENSG00000005700	ENSG00000147488	0.6184625967989106
ENSG00000086570	ENSG00000127928	0.598119531018004
ENSG00000069188	ENSG00000100503	0.6161113693993705
ENSG00000111275	ENSG00000124721	0.6899243745653326
ENSG00000147459	ENSG00000197454	0.5400848789878382
ENSG00000051341	ENSG00000104731	0.6210857496320391
ENSG00000140497	ENSG00000157064	0.6442071848506562
ENSG00000007264	ENSG00000171396	0.4590223348653292
ENSG00000001626	ENSG00000163395	0.46159232006281903
ENSG00000005187	ENSG00000072195	0.6408970503778812
ENSG00000117791	ENSG00000138162	0.5315503434204726
ENSG00000075826	ENSG00000178217	0.5817240879147975
ENSG00000158062	ENSG00000163803	0.5394420016369956
ENSG00000116032	ENSG00000172578	0.6785941309445794
ENSG00000104760	ENSG00000105877	0.6124848732229736
ENSG00000074660	ENSG00000175564	0.622716855736674
ENSG00000037280	ENSG00000138688	0.5334798330887733
ENSG00000169484	ENSG00000241322	0.5323605834615097
ENSG00000145198	ENSG00000187889	0.4747884348482844
ENSG00000165275	ENSG00000169994	0.5810553360520551
ENSG00000164309	ENSG00000166736	0.6005174768844204
ENSG00000108784	ENSG00000185842	0.64827953775711
ENSG00000159433	ENSG00000187258	0.5496393122753268
ENSG00000163092	ENSG00000165730	0.5649991065215334
ENSG00000156510	ENSG00000270181	0.6510542031886589
ENSG00000100014	ENSG00000131018	0.6016669957440017
ENSG00000166473	ENSG00000241322	0.520113589891191
ENSG00000141560	ENSG00000166866	0.4483758408191268
ENSG00000129255	ENSG00000180264	0.6600555093011065
ENSG00000124104	ENSG00000127129	0.5407327918801181
ENSG00000144229	ENSG00000198498	0.5035463481696801
ENSG00000183066	ENSG00000185621	0.6430192003916632
ENSG00000058729	ENSG00000196616	0.6381139381764124
ENSG00000146707	ENSG00000148655	0.6044360044463425
ENSG00000101958	ENSG00000122507	0.6272596108913532
ENSG00000105819	ENSG00000182704	0.3854149212250318
ENSG00000125885	ENSG00000240021	0.4792304439935402
ENSG00000095110	ENSG00000164078	0.6334853368770184
ENSG00000138375	ENSG00000187170	0.5488612868948002
ENSG00000162542	ENSG00000167721	0.6294873769866961
ENSG00000110619	ENSG00000118260	0.5866441637355988
ENSG00000138363	ENSG00000157168	0.6610680423274788
ENSG00000133739	ENSG00000157326	0.6600003620947937
ENSG00000072840	ENSG00000132763	0.5807733537775309
ENSG00000145246	ENSG00000148290	0.6510656890179146
ENSG00000120314	ENSG00000214097	0.41130019182697486
ENSG00000123358	ENSG00000254550	0.3796072244120552
ENSG00000126775	ENSG00000179023	0.6171485934991396
ENSG00000123552	ENSG00000140798	0.6246240437760215
ENSG00000133742	ENSG00000177535	0.38540754950401207
ENSG00000122507	ENSG00000176040	0.6153223707443
ENSG00000186806	ENSG00000188869	0.5367713026937714
ENSG00000070756	ENSG00000102967	0.604391392137008
ENSG00000136205	ENSG00000204577	0.4420782554259593
ENSG00000030066	ENSG00000116141	0.7722130075151038
ENSG00000138606	ENSG00000168477	0.6148867500955066
ENSG00000134759	ENSG00000163820	0.7065666929000392
ENSG00000065054	ENSG00000111913	0.6913922868885661
ENSG00000129351	ENSG00000173581	0.7420120322340363
ENSG00000064787	ENSG00000141540	0.5675276697746131
ENSG00000111275	ENSG00000244482	0.4814743464758457
ENSG00000101447	ENSG00000115310	0.5939925219439743
ENSG00000160767	ENSG00000248487	0.6215016810093587
ENSG00000159495	ENSG00000204536	0.5339400638005134
ENSG00000181518	ENSG00000183032	0.6241967578439783
ENSG00000135677	ENSG00000160049	0.4720423672928925
ENSG00000120253	ENSG00000169994	0.5679957956996196
ENSG00000007174	ENSG00000146707	0.602087362614971
ENSG00000109063	ENSG00000184445	0.6888906150228138
ENSG00000111452	ENSG00000131018	0.5923476766552574
ENSG00000101958	ENSG00000183111	0.6520551164338553
ENSG00000125503	ENSG00000146410	0.550666886050135
ENSG00000111913	ENSG00000180264	0.6444889861771176
ENSG00000146426	ENSG00000185189	0.5736768177557645
ENSG00000181315	ENSG00000232125	0.6183268230602108
ENSG00000135749	ENSG00000169762	0.5057616821720076
ENSG00000127481	ENSG00000164619	0.6845208669281266
ENSG00000081307	ENSG00000164946	0.6765510526135233
ENSG00000132819	ENSG00000257743	0.4957821875109391
ENSG00000065054	ENSG00000196943	0.6705715301359417
ENSG00000135912	ENSG00000172578	0.6253428952332268
ENSG00000140481	ENSG00000162402	0.5985967493834512
ENSG00000165899	ENSG00000187867	0.6184580261281022
ENSG00000091128	ENSG00000124104	0.6631879736161738
ENSG00000151364	ENSG00000171433	0.4546631585069141
ENSG00000125454	ENSG00000185523	0.5103003806517473
ENSG00000073734	ENSG00000165323	0.579346650467357
ENSG00000143702	ENSG00000185666	0.6115876845393556
ENSG00000143315	ENSG00000146378	0.642813621544682
ENSG00000157654	ENSG00000270181	0.6552322555128586
ENSG00000132792	ENSG00000185523	0.6614815516452602
ENSG00000163820	ENSG00000197653	0.6943918817230237
ENSG00000178922	ENSG00000197706	0.5791542726807586
ENSG00000156804	ENSG00000204386	0.5184944110885951
ENSG00000149654	ENSG00000206536	0.5847326756326352
ENSG00000133742	ENSG00000188282	0.5296378251193463
ENSG00000145555	ENSG00000176915	0.4245707767599876
ENSG00000001626	ENSG00000182670	0.5891765349689315
ENSG00000120158	ENSG00000135749	0.5187448883270241
ENSG00000084674	ENSG00000205883	0.5920202882248633
ENSG00000007174	ENSG00000198967	0.5967317072053906
ENSG00000139324	ENSG00000187164	0.5458012642931526
ENSG00000136859	ENSG00000146909	0.6579210517826372
ENSG00000186976	ENSG00000232382	0.5873629276761548
ENSG00000090615	ENSG00000182180	0.6300834890502174
ENSG00000138674	ENSG00000138759	0.5928541848225278
ENSG00000116701	ENSG00000198783	0.6233505931291772
ENSG00000047849	ENSG00000167862	0.46143789416953884
ENSG00000124942	ENSG00000183067	0.5909550560359593
ENSG00000120253	ENSG00000125999	0.6067479729991325
ENSG00000172766	ENSG00000175077	0.6745137547299771
ENSG00000142449	ENSG00000167862	0.5328167475381622
ENSG00000050555	ENSG00000148337	0.5129117243164055
ENSG00000167104	ENSG00000187258	0.6045987321047789
ENSG00000143107	ENSG00000143702	0.6202798389226682
ENSG00000112679	ENSG00000168615	0.7203590125060597
ENSG00000127603	ENSG00000183111	0.6225123594879217
ENSG00000152766	ENSG00000174844	0.6534970584519643
ENSG00000041880	ENSG00000086570	0.6074844652217162
ENSG00000144736	ENSG00000162889	0.6991901285485324
ENSG00000109686	ENSG00000197454	0.5423572297364283
ENSG00000092978	ENSG00000140798	0.5601933945091216
ENSG00000151914	ENSG00000181045	0.5709237747056671
ENSG00000163689	ENSG00000166368	0.5650722962338187
ENSG00000114127	ENSG00000138759	0.6058819141172466
ENSG00000132793	ENSG00000152223	0.48402067586025266
ENSG00000163933	ENSG00000203872	0.7269659216052377
ENSG00000154237	ENSG00000174718	0.5354208932020443
ENSG00000187955	ENSG00000227057	0.5341225120962678
ENSG00000146378	ENSG00000197619	0.6422932387881428
ENSG00000113810	ENSG00000144229	0.495658809875295
ENSG00000091409	ENSG00000103351	0.643145824810052
ENSG00000150750	ENSG00000153208	0.6079868940760725
ENSG00000145362	ENSG00000221947	0.589678349689762
ENSG00000136026	ENSG00000146378	0.6097042197418319
ENSG00000105738	ENSG00000146909	0.6450058427212698
ENSG00000158062	ENSG00000165899	0.6066049827693711
ENSG00000122121	ENSG00000163347	0.6582880305973385
ENSG00000164694	ENSG00000170935	0.582675517210137
ENSG00000029534	ENSG00000100813	0.6456521080932701
ENSG00000070610	ENSG00000073614	0.6992665841596911
ENSG00000173531	ENSG00000178104	0.6606979463023414
ENSG00000110619	ENSG00000204538	0.5833163552985646
ENSG00000181649	ENSG00000261150	0.5857640181143928
ENSG00000143702	ENSG00000198646	0.6295930625469882
ENSG00000181773	ENSG00000214097	0.41862666920317276
ENSG00000112299	ENSG00000185567	0.5281653842182157
ENSG00000145016	ENSG00000145362	0.5888373819948675
ENSG00000131050	ENSG00000156299	0.47134315101070373
ENSG00000112706	ENSG00000127329	0.4376786535865161
ENSG00000131050	ENSG00000172476	0.6278066486980266
ENSG00000106948	ENSG00000125485	0.5585298943369301
ENSG00000136250	ENSG00000180999	0.5777277685538021
ENSG00000078114	ENSG00000110955	0.6544095732494235
ENSG00000135218	ENSG00000135451	0.72590208270344
ENSG00000167123	ENSG00000180914	0.6346947828761874
ENSG00000140455	ENSG00000184730	0.6296748591186859
ENSG00000183066	ENSG00000183324	0.6343427902190046
ENSG00000129255	ENSG00000203734	0.6317686880818053
ENSG00000009413	ENSG00000127603	0.6118893984565881
ENSG00000005471	ENSG00000072849	0.7756920700001863
ENSG00000162402	ENSG00000188038	0.6473822721907859
ENSG00000132819	ENSG00000198961	0.4977157290931924
ENSG00000143315	ENSG00000146205	0.666326915619603
ENSG00000112414	ENSG00000114439	0.549262101801728
ENSG00000074803	ENSG00000198707	0.5907853470476783
ENSG00000140798	ENSG00000215045	0.5702797928821386
ENSG00000070610	ENSG00000075884	0.6631822023338587
ENSG00000111863	ENSG00000204577	0.45482565078573745
ENSG00000188828	ENSG00000204568	0.711118249291222
ENSG00000154485	ENSG00000198089	0.6175367252848158
ENSG00000143341	ENSG00000166342	0.5980047187578194
ENSG00000132821	ENSG00000149488	0.6069997227587689
ENSG00000101639	ENSG00000135535	0.49851281403232095
ENSG00000124177	ENSG00000187105	0.674526612018724
ENSG00000101639	ENSG00000198796	0.4947565382998275
ENSG00000145911	ENSG00000183914	0.6260960487538161
ENSG00000165028	ENSG00000183914	0.6311519510832714
ENSG00000073734	ENSG00000090006	0.6419589605760759
ENSG00000124721	ENSG00000204290	0.6609853263177343
ENSG00000138448	ENSG00000205592	0.6423765937170335
ENSG00000179636	ENSG00000244045	0.657016011800902
ENSG00000165028	ENSG00000197658	0.6393562711899249
ENSG00000157326	ENSG00000198646	0.6461480144858617
ENSG00000077232	ENSG00000169684	0.6430914943302651
ENSG00000132623	ENSG00000186472	0.4313614345117961
ENSG00000146054	ENSG00000167123	0.6391061973310203
ENSG00000158062	ENSG00000179869	0.5645844189964114
ENSG00000006788	ENSG00000137177	0.6671749002286582
ENSG00000163611	ENSG00000196539	0.3831456966702887
ENSG00000071626	ENSG00000114439	0.555514750091999
ENSG00000109063	ENSG00000154646	0.5719783488388552
ENSG00000081277	ENSG00000174527	0.6294388215415818
ENSG00000198799	ENSG00000213085	0.622394379123777
ENSG00000114127	ENSG00000146555	0.4851190619071803
ENSG00000145362	ENSG00000171444	0.5886898725534583
ENSG00000090924	ENSG00000095110	0.6291847919718992
ENSG00000174791	ENSG00000204021	0.6221723844557614
ENSG00000147862	ENSG00000198104	0.5676795533645014
ENSG00000088812	ENSG00000160318	0.5351202212673313
ENSG00000111670	ENSG00000112297	0.521279425329999
ENSG00000107099	ENSG00000138606	0.6137530533943757
ENSG00000108784	ENSG00000117154	0.6416899371461646
ENSG00000121904	ENSG00000241322	0.6254578217024668
ENSG00000178026	ENSG00000184860	0.6759391061999456
ENSG00000159885	ENSG00000204889	0.44562516402416763
ENSG00000163689	ENSG00000171433	0.5380883943538285
ENSG00000166391	ENSG00000167755	0.6353505559791991
ENSG00000091128	ENSG00000145214	0.6424887906855038
ENSG00000108784	ENSG00000164188	0.7850754904960461
ENSG00000111850	ENSG00000134352	0.47291183582880564
ENSG00000064787	ENSG00000120253	0.5736046824715618
ENSG00000142556	ENSG00000165275	0.40380564549327663
ENSG00000104760	ENSG00000182670	0.5854706118536563
ENSG00000100335	ENSG00000158966	0.7279449094467215
ENSG00000090263	ENSG00000142449	0.5328782540456222
ENSG00000141338	ENSG00000198783	0.6233505931291772
ENSG00000151892	ENSG00000186472	0.42285452188038164
ENSG00000083444	ENSG00000118898	0.581227702948503
ENSG00000177119	ENSG00000183833	0.5742390677033679
ENSG00000101096	ENSG00000244482	0.48098159612269836
ENSG00000122367	ENSG00000127928	0.6186460347587136
ENSG00000151470	ENSG00000197653	0.710896170444222
ENSG00000137274	ENSG00000146707	0.6012800393401888
ENSG00000162896	ENSG00000178234	0.6717404706559491
ENSG00000079308	ENSG00000259030	0.5446903526729265
ENSG00000134571	ENSG00000172986	0.6563748140628893
ENSG00000125998	ENSG00000185238	0.578187316657807
ENSG00000115593	ENSG00000183032	0.7213328671717655
ENSG00000168077	ENSG00000183960	0.4037354094464266
ENSG00000134262	ENSG00000183963	0.5108718893607787
ENSG00000081248	ENSG00000122557	0.749083986699594
ENSG00000131061	ENSG00000185567	0.5281237600715376
ENSG00000124257	ENSG00000163312	0.6875603283034756
ENSG00000095110	ENSG00000174844	0.6553893938945684
ENSG00000114786	ENSG00000138759	0.5941151931629182
ENSG00000100889	ENSG00000196539	0.3957970580704585
ENSG00000157168	ENSG00000175497	0.6807774520813207
ENSG00000127329	ENSG00000138658	0.5084861517645235
ENSG00000103489	ENSG00000204290	0.623423957714329
ENSG00000088280	ENSG00000173988	0.6412308580825904
ENSG00000102393	ENSG00000173581	0.74281675279244
ENSG00000132824	ENSG00000186487	0.445134619430009
ENSG00000166391	ENSG00000203872	0.6378931307114633
ENSG00000116748	ENSG00000120137	0.697560605139823
ENSG00000125046	ENSG00000185038	0.6266965591653686
ENSG00000145934	ENSG00000257335	0.5180905797604244
ENSG00000090861	ENSG00000166997	0.7599962412739772
ENSG00000046889	ENSG00000122121	0.6139693777780739
ENSG00000132677	ENSG00000139194	0.6359766931306468
ENSG00000095110	ENSG00000134759	0.6821474367001652
ENSG00000129351	ENSG00000152217	0.7202587525380253
ENSG00000154646	ENSG00000171496	0.5763343801584802
ENSG00000129566	ENSG00000168569	0.5950309078162689
ENSG00000100889	ENSG00000132915	0.6006037570844552
ENSG00000081248	ENSG00000129351	0.7479429956814165
ENSG00000142973	ENSG00000187535	0.6846365731522481
ENSG00000154723	ENSG00000160318	0.5351644217245847
ENSG00000134759	ENSG00000141497	0.695904682569318
ENSG00000184445	ENSG00000243710	0.6708943354463422
ENSG00000051341	ENSG00000095794	0.6878240196548396
ENSG00000154133	ENSG00000198947	0.6134892986026935
ENSG00000066933	ENSG00000122121	0.619815714670772
ENSG00000163975	ENSG00000169994	0.5834889905012349
ENSG00000138606	ENSG00000157800	0.61156052791888
ENSG00000182472	ENSG00000187775	0.6339887400335711
ENSG00000120253	ENSG00000152910	0.5490965198914006
ENSG00000130528	ENSG00000167766	0.5011449075054883
ENSG00000140905	ENSG00000178104	0.6454602794389596
ENSG00000138182	ENSG00000228278	0.4468853359115373
ENSG00000167916	ENSG00000204568	0.6793028811594813
ENSG00000066422	ENSG00000181378	0.6379076946239319
ENSG00000127329	ENSG00000197879	0.5120820154867162
ENSG00000112851	ENSG00000114127	0.5367796615940924
ENSG00000100626	ENSG00000183160	0.40096823145489974
ENSG00000065054	ENSG00000097096	0.6690924900498161
ENSG00000113407	ENSG00000135451	0.6698376487690277
ENSG00000178031	ENSG00000206384	0.5290860440003773
ENSG00000140678	ENSG00000204740	0.5804751436030677
ENSG00000096433	ENSG00000158816	0.609242857375214
ENSG00000100767	ENSG00000136205	0.5209720773410146
ENSG00000124171	ENSG00000152910	0.5495340516189635
ENSG00000101958	ENSG00000143107	0.6255414470070895
ENSG00000100156	ENSG00000132792	0.6593457351027525
ENSG00000133710	ENSG00000198246	0.4595811647096254
ENSG00000183833	ENSG00000204386	0.5713507140277343
ENSG00000110811	ENSG00000145362	0.597494300119014
ENSG00000157796	ENSG00000178878	0.6419236294850825
ENSG00000128833	ENSG00000272514	0.6891793138656529
ENSG00000142528	ENSG00000176294	0.47352334227522785
ENSG00000147408	ENSG00000214097	0.4118201139716878
ENSG00000133063	ENSG00000138606	0.6146109568637272
ENSG00000168477	ENSG00000186723	0.6028802746818118
ENSG00000122574	ENSG00000178404	0.4284986301652902
ENSG00000121764	ENSG00000164946	0.6893060922878863
ENSG00000129003	ENSG00000170037	0.6718482337296422
ENSG00000180011	ENSG00000244482	0.4829249323945853
ENSG00000151364	ENSG00000172578	0.4518606982532401
ENSG00000089101	ENSG00000187170	0.6565715334784176
ENSG00000181315	ENSG00000187918	0.59922734324339
ENSG00000162591	ENSG00000180999	0.5777277685538024
ENSG00000136717	ENSG00000172766	0.6841725194647946
ENSG00000129566	ENSG00000152766	0.5862572666047431
ENSG00000116996	ENSG00000160117	0.45793001082379414
ENSG00000072849	ENSG00000172318	0.7772150322976098
ENSG00000159885	ENSG00000180758	0.4440690648876842
ENSG00000013573	ENSG00000100503	0.5781664791340818
ENSG00000182263	ENSG00000198783	0.6236320409489436
ENSG00000108784	ENSG00000205592	0.6318332676491413
ENSG00000081277	ENSG00000137976	0.6484345146833063
ENSG00000108759	ENSG00000170044	0.6859661503434581
ENSG00000183833	ENSG00000185621	0.583730630540074
ENSG00000179636	ENSG00000185339	0.6556955906001783
ENSG00000138347	ENSG00000179636	0.6010854592729578
ENSG00000148219	ENSG00000258388	0.5315824702414728
ENSG00000165458	ENSG00000177614	0.44524305488777927
ENSG00000100038	ENSG00000164619	0.7631515957826814
ENSG00000170454	ENSG00000204386	0.7094255718778479
ENSG00000138642	ENSG00000187775	0.6174221303106309
ENSG00000115414	ENSG00000172986	0.6109175027391883
ENSG00000078579	ENSG00000197385	0.7612255382763718
ENSG00000163867	ENSG00000168569	0.6688401005693937
ENSG00000119408	ENSG00000152217	0.7107537892614498
ENSG00000168591	ENSG00000172476	0.6260236370534475
ENSG00000125409	ENSG00000171496	0.5978037178645543
ENSG00000145246	ENSG00000165733	0.6535623764867793
ENSG00000107959	ENSG00000163975	0.5896503744785141
ENSG00000006607	ENSG00000205038	0.577808007567271
ENSG00000154646	ENSG00000172578	0.5712456993571848
ENSG00000082126	ENSG00000197385	0.7605300188084363
ENSG00000134352	ENSG00000145979	0.4802402372110483
ENSG00000183963	ENSG00000215018	0.5478989789190442
ENSG00000046889	ENSG00000114019	0.6354098377830908
ENSG00000117724	ENSG00000162591	0.4928093881724992
ENSG00000118997	ENSG00000182685	0.6331471830560162
ENSG00000124159	ENSG00000147316	0.5868630786744199
ENSG00000075340	ENSG00000100079	0.6250862623587821
ENSG00000163611	ENSG00000196748	0.46805232442351086
ENSG00000170935	ENSG00000203710	0.4093345414996809
ENSG00000165028	ENSG00000174527	0.6166559150631856
ENSG00000166823	ENSG00000175899	0.5029340207231112
ENSG00000143315	ENSG00000167916	0.6601846405154426
ENSG00000099889	ENSG00000169994	0.5660335254860762
ENSG00000074771	ENSG00000115593	0.6824918070885134
ENSG00000186818	ENSG00000187918	0.6036843316316387
ENSG00000074803	ENSG00000163393	0.6136053446790002
ENSG00000095066	ENSG00000165028	0.6786623265316444
ENSG00000158470	ENSG00000186951	0.7514446588841719
ENSG00000107959	ENSG00000112414	0.5860619465713385
ENSG00000120051	ENSG00000135912	0.6156631509148972
ENSG00000151835	ENSG00000165757	0.6111848234977284
ENSG00000133739	ENSG00000159423	0.6447048644165222
ENSG00000107951	ENSG00000197081	0.5338856873780522
ENSG00000064687	ENSG00000137656	0.602350971900333
ENSG00000058085	ENSG00000171962	0.5548077111543994
ENSG00000112414	ENSG00000148219	0.5573769417627464
ENSG00000172766	ENSG00000182177	0.6769454325607817
ENSG00000100504	ENSG00000131018	0.5938441694232316
ENSG00000100038	ENSG00000163939	0.8110878324937988
ENSG00000188807	ENSG00000204634	0.6490352231792711
ENSG00000138316	ENSG00000181315	0.6217471139281557
ENSG00000129003	ENSG00000176208	0.6833822429474754
ENSG00000149262	ENSG00000163312	0.6839804150686896
ENSG00000135451	ENSG00000164708	0.6785322231431966
ENSG00000133401	ENSG00000157330	0.6251389117235511
ENSG00000105695	ENSG00000143772	0.5810187396063823
ENSG00000101890	ENSG00000151150	0.5131486876247708
ENSG00000172456	ENSG00000254402	0.6884407252549277
ENSG00000102393	ENSG00000162889	0.7254122122039091
ENSG00000197081	ENSG00000197454	0.5319640433869028
ENSG00000146054	ENSG00000188162	0.6563377763229501
ENSG00000187918	ENSG00000204576	0.6214094910700824
ENSG00000158062	ENSG00000160305	0.5605853057315486
ENSG00000167916	ENSG00000183032	0.6874712346557881
ENSG00000171496	ENSG00000184828	0.5707079962791093
ENSG00000100813	ENSG00000124942	0.58428235374235
ENSG00000134146	ENSG00000197454	0.53792607166043
ENSG00000129003	ENSG00000151304	0.6603604240450418
ENSG00000110046	ENSG00000171219	0.583241049960164
ENSG00000138658	ENSG00000206384	0.5229864984905588
ENSG00000078674	ENSG00000204889	0.614630895672109
ENSG00000133742	ENSG00000163689	0.5274283398237997
ENSG00000131069	ENSG00000151789	0.6002293774848249
ENSG00000115414	ENSG00000176040	0.6305163466595588
ENSG00000118997	ENSG00000148926	0.600142848824498
ENSG00000091732	ENSG00000172340	0.6204721734861434
ENSG00000185567	ENSG00000197498	0.5273737665594331
ENSG00000058729	ENSG00000157796	0.633702390405964
ENSG00000114786	ENSG00000142449	0.5476076041521124
ENSG00000156469	ENSG00000178234	0.6941761122801061
ENSG00000158296	ENSG00000168014	0.6172384744125916
ENSG00000174255	ENSG00000187105	0.6740706285736943
ENSG00000157388	ENSG00000166823	0.5021595685074628
ENSG00000163312	ENSG00000204381	0.6815996377907683
ENSG00000167766	ENSG00000175920	0.5445296380201039
ENSG00000136205	ENSG00000257335	0.5342021839795369
ENSG00000122729	ENSG00000172340	0.6166418463164678
ENSG00000124608	ENSG00000155087	0.5312445082251188
ENSG00000126698	ENSG00000182263	0.6103336621611377
ENSG00000116005	ENSG00000175564	0.6427909345701028
ENSG00000083535	ENSG00000120800	0.5068125791811409
ENSG00000116478	ENSG00000130270	0.695104811292372
ENSG00000016602	ENSG00000176294	0.4590522716705088
ENSG00000111275	ENSG00000162889	0.7196446253944272
ENSG00000160284	ENSG00000185231	0.49564667434015763
ENSG00000136933	ENSG00000173200	0.5216636460282565
ENSG00000182150	ENSG00000203710	0.4265564807673051
